Year 2011
Age,Men,Women
9,30166,33172
10,37456,30437
11,27370,36315
12,30296,32802
13,26537,31055
14,27960,25816
15,30611,37598
16,33685,27546
17,31886,29065
18,28511,29519
19,29954,34343
20,28356,27749
21,33485,30058
22,30671,33521
23,41041,27167
24,33448,43294
25,35794,36103
26,36954,56105
27,37918,42421
28,34608,38701
29,41529,38279
30,45179,41743
31,63356,38450
32,44205,43606
33,33975,36638
34,37003,37352
35,40454,32608
36,32885,35693
37,34604,33380
38,35523,32677
39,32246,41039
40,36971,28010
41,31353,34296
42,31803,27901
43,28619,36388
44,29033,29749
45,29087,35609
46,22584,25915
47,29022,26328
48,24087,23273
49,22253,36518
50,23093,23569
51,24112,25286
52,22558,23529
53,20535,38061
54,18806,22220
55,28796,24237
56,19848,18042
57,19610,18623
58,15458,21695
59,13081,17041
60,15259,20914
61,15188,16091
62,13772,17434
63,10830,18568
64,7799,11850
65,14644,14344
66,15533,8871
67,16203,7238
68,7945,7288
69,6244,7666
70,4462,12439
71,5012,11974
72,5570,9121
73,4932,10125
74,4556,8403
75,3933,8069
76,3025,5126
77,2728,13432
78,3319,6374
79,2581,5498
80,3130,5270
81,2223,5168
82,2249,4738
83,2171,4990
84,1361,4782
85,1932,2582
86,1440,2419
87,808,2681
88,903,1130
89,307,1633
90,476,1178
91,374,772
92,121,772
93,138,207
94,123,215
95,70,153
96,33,95
97,12,51
98,57,30
99,20,68
100,51,111
hhByType,hh
SIZE_1_INC_LOW,261422
SIZE_2_INC_LOW,263492
SIZE_3_INC_LOW,228340
SIZE_4_INC_LOW,468529
SIZE_1_INC_MEDIUM,446
SIZE_2_INC_MEDIUM,2420
SIZE_3_INC_MEDIUM,2590
SIZE_4_INC_MEDIUM,5445
SIZE_1_INC_HIGH,66
SIZE_2_INC_HIGH,322
SIZE_3_INC_HIGH,205
SIZE_4_INC_HIGH,489
SIZE_1_INC_VERY_HIGH,491
SIZE_2_INC_VERY_HIGH,1075
SIZE_3_INC_VERY_HIGH,1025
SIZE_4_INC_VERY_HIGH,1916
hhBySize,262425,267309,232160,209805,95269,54960,38343,25252,17748,35002
AveHHSize,3.3519135118023247
AveHHInc,4038.0891435087415,MedianHHInc,2604.0
laborParticipationRateByAge,male,female
<18,0.000475,0.000791
18-29,0.303122,0.316050
30-49,0.577478,0.594402
50-64,0.613790,0.616676
>=65,0.248218,0.109552
aveCommuteDistByRegion,minutes
166002,30.788319
164002,37.09706
199041,21.900936
199014,23.115093
199013,27.573244
199026,21.73069
199002,31.923454
199015,22.79914
199016,22.401306
199025,20.19797
199027,NaN
199028,19.068111
199029,19.538216
199042,28.200838
199043,22.125204
199019,23.376348
199017,24.787367
199018,23.781784
199020,23.503456
199024,19.008476
199033,18.729803
199039,19.047894
199040,23.884653
199050,27.551682
167002,28.552275
199022,20.937199
199021,20.94706
199023,20.272013
199052,32.868618
199051,30.56524
199054,36.034546
199057,44.885822
199035,20.100782
199034,19.21704
199036,20.42261
199037,20.461851
199045,26.308039
199038,18.70358
199046,25.121231
199055,31.798014
199047,28.091513
199048,28.12306
199030,18.031374
199031,16.496943
199032,17.392065
199004,38.76958
199003,40.410435
199005,35.866898
164021,28.393867
167018,29.256458
167017,28.633453
167019,27.674866
167026,26.606825
167024,27.303574
167020,25.743885
167022,28.316023
167014,28.741003
167011,27.826342
166007,30.501139
166005,32.495125
166008,31.273993
167006,30.344156
167008,31.054092
167007,36.96815
167009,33.26976
164016,38.51713
164014,38.76782
164017,37.46245
164018,31.44222
199007,30.857044
199053,35.65605
199056,39.739895
167028,21.959362
199001,37.02018
164020,32.03342
167015,25.925884
167012,25.934088
167001,25.86651
167013,NaN
167023,28.372536
167025,27.858315
167005,25.595158
167003,27.245539
167027,21.38631
167010,28.408127
167016,30.713284
166010,35.94023
166009,30.41065
166011,32.541275
199011,26.446342
164015,36.974255
199008,30.823153
199006,29.83529
164022,34.96956
199009,25.872032
199010,26.239103
166004,36.096226
carOwnershipLevel,households
0cars,697712
1car,540561
2cars,0
3+cars,0
QualityLevel,Dwellings
1,59483
2,81316
3,118382
4,925654
CountOfDD,FORMAL,782027
CountOfDD,SEMIDETACHED,106511
CountOfDD,MULTIFAMILY,136850
CountOfDD,BACKYARD_INFORMAL,97505
CountOfDD,INFORMAL,187045
AveMonthlyPrice,FORMAL,954.1714304952569
AveMonthlyPrice,SEMIDETACHED,619.8639864818189
AveMonthlyPrice,MULTIFAMILY,798.9109504241322
AveMonthlyPrice,BACKYARD_INFORMAL,248.5201027150586
AveMonthlyPrice,INFORMAL,338.87262767110934
AveVacancy,FORMAL,0.051448
AveVacancy,SEMIDETACHED,0.054798
AveVacancy,MULTIFAMILY,0.099682
AveVacancy,BACKYARD_INFORMAL,0.017412
AveVacancy,INFORMAL,0.017633
Available land for construction by region
166002,585.005000
164002,1532.175000
199041,14888.425000
199014,3337.040000
199013,4709.835000
199026,1075.060000
199002,19337.185000
199015,2914.440000
199016,8674.905000
199025,493.425000
199027,115.825000
199028,0.035001
199029,4747.140002
199042,334.795000
199043,0.000000
199019,2525.520000
199017,3013.025000
199018,1871.410000
199020,2783.750000
199024,1785.705001
199033,2839.660002
199039,2144.095003
199040,666.920000
199050,446.380000
167002,1653.670000
199022,1732.390000
199021,1464.265000
199023,1051.720001
199052,266.940000
199051,923.205000
199054,83.590000
199057,17.200000
199035,2571.960001
199034,773.280000
199036,253.470000
199037,96.705000
199045,7656.400000
199038,6098.370002
199046,344.215001
199055,1913.680000
199047,4330.685000
199048,67.430000
199030,1429.925001
199031,397.460000
199032,590.915000
199004,1273.810000
199003,3.650000
199005,1872.350000
164021,0.030000
167018,2073.585000
167017,174.065000
167019,6.270000
167026,90.490000
167024,35.120000
167020,34.000000
167022,29.130000
167014,142.595000
167011,35.820000
166007,0.000000
166005,630.685000
166008,3327.360000
167006,7.970000
167008,11.145000
167007,49.330000
167009,0.005000
164016,686.100000
164014,131.975000
164017,217.115000
164018,50.170000
199007,404.995000
199053,2080.820000
199056,55.940000
167028,28.610000
199001,0.110000
164020,8.480000
167015,58.960000
167012,0.005000
167001,298.790000
167013,250.975000
167023,4.770000
167025,6.000000
167005,29.990000
167003,7.750000
167027,33.000000
167010,4.950000
167016,46.450000
166010,48.750000
166009,12.250000
166011,3.840000
199011,201.695000
164015,9.835000
199008,365.895000
199006,106.930000
164022,56.030000
199009,237.020000
199010,62.780000
166004,86.020000
Housing costs by income group
Income,rent_250,rent_500,rent_750,rent_1000,rent_1250,rent_1500,rent_1750,rent_2000,rent_2250,rent_2500,averageRent
10000,570018,142717,84657,56785,47236,46799,37473,36183,46491,73305,674
20000,26272,6621,4582,3155,3400,3312,5321,8856,8910,9689,1123
30000,1369,253,164,144,162,146,251,906,1048,4674,2046
40000,286,41,40,19,19,25,29,41,57,1228,2260
50000,98,24,8,9,11,8,5,9,18,398,4184
60000,106,15,16,8,11,6,9,10,17,296,3619
70000,8,1,0,3,0,3,0,2,4,85,6815
80000,195,30,28,20,14,23,19,18,31,1707,6907
90000,82,12,10,8,3,7,4,7,16,818,7508
100000,77,8,7,7,4,8,6,10,16,1206,11999
jobByRegion,Empl,total
166002,6542,6542
164002,463,463
199041,189542,189542
199014,46215,46215
199013,50980,50980
199026,24478,24478
199002,7623,7623
199015,48600,48600
199016,50853,50853
199025,13589,13589
199027,0,0
199028,15964,15964
199029,69098,69098
199042,8203,8203
199043,6673,6673
199019,26387,26387
199017,27607,27607
199018,61640,61640
199020,22713,22713
199024,22456,22456
199033,63591,63591
199039,104966,104966
199040,29551,29551
199050,16124,16124
167002,6510,6510
199022,20105,20105
199021,20071,20071
199023,42644,42644
199052,4856,4856
199051,14436,14436
199054,5988,5988
199057,7,7
199035,33856,33856
199034,15838,15838
199036,15649,15649
199037,11765,11765
199045,22835,22835
199038,119270,119270
199046,21678,21678
199055,7485,7485
199047,21572,21572
199048,120,120
199030,29253,29253
199031,14396,14396
199032,8337,8337
199004,21939,21939
199003,561,561
199005,557,557
164021,508,508
167018,4704,4704
167017,2951,2951
167019,412,412
167026,1206,1206
167024,513,513
167020,81,81
167022,557,557
167014,456,456
167011,4870,4870
166007,7818,7818
166005,18661,18661
166008,35786,35786
167006,705,705
167008,850,850
167007,5689,5689
167009,604,604
164016,3322,3322
164014,81,81
164017,4571,4571
164018,1384,1384
199007,5050,5050
199053,2650,2650
199056,403,403
167028,207,207
199001,2774,2774
164020,41,41
167015,345,345
167012,6103,6103
167001,1417,1417
167013,0,0
167023,34,34
167025,88,88
167005,25,25
167003,166,166
167027,29,29
167010,1409,1409
167016,498,498
166010,197,197
166009,154,154
166011,274,274
199011,2994,2994
164015,4221,4221
199008,286,286
199006,157,157
164022,475,475
199009,143,143
199010,21,21
166004,2,2
Count of simulated events
MigrationEvent,1788
BirthEvent,41395
EducationEvent,45713
DivorceEvent,10767
MarriageEvent,27582
EmploymentEvent,72048
BirthDayEvent,4120001
RenovationEvent,1287082
MoveEvent,159379
LeaveParentsEvent,4684
LicenseEvent,175205
DeathEvent,14641
DemolitionEvent,1180
ConstructionEvent,23432
Year 2015
Age,Men,Women
0,21272,20168
1,21284,19938
2,20801,19796
3,20830,19671
4,20534,19207
5,31551,29686
6,48294,34504
7,34002,32457
8,36548,35590
9,31206,23494
10,30104,33120
11,37382,30383
12,27321,36250
13,30237,32740
14,26493,30992
15,27917,25755
16,30566,37541
17,33631,27502
18,31836,29007
19,28464,29465
20,29897,34289
21,28308,27702
22,33421,30012
23,30613,33460
24,40950,27123
25,33391,43221
26,35725,36048
27,36883,56007
28,37846,42353
29,34531,38616
30,41442,38223
31,45068,41662
32,63227,38387
33,44102,43528
34,33906,36578
35,36923,37277
36,40344,32551
37,32805,35619
38,34513,33313
39,35429,32609
40,32148,40943
41,36853,27960
42,31264,34211
43,31699,27849
44,28539,36302
45,28947,29675
46,28971,35506
47,22497,25852
48,28908,26226
49,23973,23181
50,22139,36388
51,22971,23505
52,23970,25201
53,22447,23432
54,20388,37883
55,18681,22118
56,28533,24117
57,19681,17931
58,19409,18526
59,15289,21566
60,12923,16906
61,15070,20780
62,14997,15968
63,13585,17295
64,10675,18429
65,7671,11752
66,14370,14207
67,15242,8768
68,15906,7145
69,7775,7213
70,6119,7565
71,4353,12301
72,4884,11776
73,5406,8986
74,4776,9919
75,4381,8237
76,3775,7894
77,2901,4977
78,2604,13041
79,3139,6177
80,2436,5281
81,2933,5043
82,2069,4905
83,2063,4440
84,1975,4682
85,1237,4421
86,1724,2358
87,1251,2198
88,706,2401
89,756,986
90,256,1386
91,384,998
92,295,624
93,94,616
94,106,164
95,81,170
96,51,111
97,23,75
98,11,34
99,40,22
100,43,117
hhByType,hh
SIZE_1_INC_LOW,267278
SIZE_2_INC_LOW,267141
SIZE_3_INC_LOW,231989
SIZE_4_INC_LOW,471428
SIZE_1_INC_MEDIUM,460
SIZE_2_INC_MEDIUM,2287
SIZE_3_INC_MEDIUM,2469
SIZE_4_INC_MEDIUM,5695
SIZE_1_INC_HIGH,81
SIZE_2_INC_HIGH,406
SIZE_3_INC_HIGH,228
SIZE_4_INC_HIGH,500
SIZE_1_INC_VERY_HIGH,457
SIZE_2_INC_VERY_HIGH,1010
SIZE_3_INC_VERY_HIGH,976
SIZE_4_INC_VERY_HIGH,1852
hhBySize,268276,270844,235662,213274,97410,55545,37955,24814,17789,32688
AveHHSize,3.325135119835887
AveHHInc,4146.058868318056,MedianHHInc,2616.0
laborParticipationRateByAge,male,female
<18,0.000343,0.000537
18-29,0.282739,0.299024
30-49,0.573211,0.588706
50-64,0.609482,0.612398
>=65,0.219360,0.112189
aveCommuteDistByRegion,minutes
166002,31.903767
164002,37.558006
199041,22.268654
199014,23.518003
199013,28.036133
199026,22.049633
199002,32.518776
199015,23.122097
199016,22.740755
199025,20.583576
199027,NaN
199028,19.20988
199029,19.833706
199042,28.5971
199043,22.7723
199019,23.863232
199017,25.181051
199018,24.237562
199020,23.766094
199024,19.429451
199033,18.977942
199039,19.446295
199040,24.306362
199050,28.039318
167002,28.921598
199022,21.306538
199021,21.309278
199023,20.540028
199052,33.48033
199051,31.271997
199054,36.932903
199057,44.111477
199035,20.359291
199034,19.486422
199036,20.961243
199037,20.978153
199045,26.935461
199038,19.01151
199046,26.094246
199055,32.80388
199047,28.910696
199048,28.741787
199030,18.338976
199031,16.822908
199032,17.474472
199004,40.387157
199003,43.315434
199005,36.940216
164021,28.955338
167018,29.625965
167017,29.303205
167019,27.867556
167026,26.14236
167024,28.261261
167020,25.29405
167022,28.707836
167014,29.152863
167011,28.358927
166007,32.23924
166005,34.121845
166008,32.754753
167006,32.30823
167008,31.329615
167007,37.782185
167009,33.34474
164016,39.628605
164014,41.688763
164017,38.673283
164018,32.59644
199007,31.243282
199053,36.639965
199056,41.783997
167028,22.333164
199001,38.69656
164020,33.412437
167015,25.941175
167012,26.442223
167001,26.50267
167013,NaN
167023,29.664577
167025,30.310656
167005,25.34846
167003,28.517532
167027,22.55871
167010,28.529964
167016,31.522953
166010,36.43131
166009,28.632053
166011,33.038975
199011,27.14459
164015,38.76282
199008,31.392601
199006,29.58985
164022,36.075027
199009,27.10595
199010,27.93662
166004,37.459324
carOwnershipLevel,households
0cars,717411
1car,536846
2cars,0
3+cars,0
QualityLevel,Dwellings
1,65788
2,86377
3,123041
4,909629
CountOfDD,FORMAL,789541
CountOfDD,SEMIDETACHED,108675
CountOfDD,MULTIFAMILY,139664
CountOfDD,BACKYARD_INFORMAL,100818
CountOfDD,INFORMAL,191144
AveMonthlyPrice,FORMAL,949.4857525512633
AveMonthlyPrice,SEMIDETACHED,619.237950313299
AveMonthlyPrice,MULTIFAMILY,783.2066179060746
AveMonthlyPrice,BACKYARD_INFORMAL,257.01124141576753
AveMonthlyPrice,INFORMAL,342.57875875921184
AveVacancy,FORMAL,0.057116
AveVacancy,SEMIDETACHED,0.059139
AveVacancy,MULTIFAMILY,0.107673
AveVacancy,BACKYARD_INFORMAL,0.019425
AveVacancy,INFORMAL,0.021765
Available land for construction by region
166002,514.560000
164002,1470.140000
199041,14865.545000
199014,3325.750000
199013,4696.935000
199026,1057.985000
199002,19300.560000
199015,2906.630000
199016,8650.145000
199025,421.625000
199027,115.745000
199028,0.035001
199029,4612.680002
199042,324.105000
199043,0.000000
199019,2519.805000
199017,3002.695000
199018,1857.500000
199020,2766.260000
199024,1655.520001
199033,2693.215002
199039,2060.220004
199040,632.930000
199050,426.150000
167002,1584.230000
199022,1632.930000
199021,1353.765000
199023,769.055001
199052,245.455000
199051,884.055000
199054,50.925000
199057,16.540000
199035,2527.535001
199034,679.670000
199036,183.300000
199037,35.230000
199045,7641.350000
199038,5930.000003
199046,222.100001
199055,1909.750000
199047,4316.385000
199048,63.915000
199030,1285.735001
199031,301.910000
199032,540.615000
199004,1260.670000
199003,1.125000
199005,1865.515000
164021,0.000000
167018,2024.415000
167017,156.745000
167019,2.170000
167026,85.395000
167024,30.150000
167020,33.750000
167022,25.530000
167014,138.845000
167011,9.635000
166007,0.000000
166005,618.625000
166008,3320.525000
167006,3.900000
167008,3.560000
167007,25.300000
167009,0.005000
164016,662.250000
164014,131.715000
164017,191.030000
164018,42.885000
199007,379.915000
199053,2061.920000
199056,52.905000
167028,26.560000
199001,0.075000
164020,5.475000
167015,58.200000
167012,0.005000
167001,286.365000
167013,250.495000
167023,3.980000
167025,5.250000
167005,29.490000
167003,7.250000
167027,32.750000
167010,0.060000
167016,39.360000
166010,47.680000
166009,11.500000
166011,1.800000
199011,186.465000
164015,0.000000
199008,361.270000
199006,105.905000
164022,51.085000
199009,235.550000
199010,62.480000
166004,84.480000
Housing costs by income group
Income,rent_250,rent_500,rent_750,rent_1000,rent_1250,rent_1500,rent_1750,rent_2000,rent_2250,rent_2500,averageRent
10000,581108,139474,84424,57837,43919,48748,37576,41389,35103,79214,680
20000,31783,8031,5682,4062,3928,4352,5806,8508,7070,9822,1036
30000,1785,325,232,191,203,276,364,894,944,4089,1826
40000,301,43,31,27,21,22,40,51,93,979,2060
50000,162,31,22,21,9,15,13,20,17,429,3690
60000,125,18,17,11,9,10,5,12,17,252,3028
70000,16,4,0,3,1,1,1,3,3,101,6231
80000,235,38,33,31,12,32,21,26,41,1514,6420
90000,104,13,15,9,6,9,6,7,14,721,7014
100000,92,12,15,10,4,10,9,13,16,1094,11391
jobByRegion,Empl,total
166002,6574,6574
164002,465,465
199041,190490,190490
199014,46445,46445
199013,51239,51239
199026,24599,24599
199002,7649,7649
199015,48842,48842
199016,51104,51104
199025,13657,13657
199027,0,0
199028,16046,16046
199029,69442,69442
199042,8245,8245
199043,6706,6706
199019,26515,26515
199017,27742,27742
199018,61948,61948
199020,22825,22825
199024,22571,22571
199033,63911,63911
199039,105495,105495
199040,29697,29697
199050,16203,16203
167002,6540,6540
199022,20210,20210
199021,20171,20171
199023,42860,42860
199052,4880,4880
199051,14507,14507
199054,6018,6018
199057,7,7
199035,34025,34025
199034,15917,15917
199036,15726,15726
199037,11824,11824
199045,22949,22949
199038,119871,119871
199046,21786,21786
199055,7526,7526
199047,21679,21679
199048,120,120
199030,29402,29402
199031,14468,14468
199032,8377,8377
199004,22047,22047
199003,564,564
199005,558,558
164021,511,511
167018,4728,4728
167017,2965,2965
167019,414,414
167026,1213,1213
167024,516,516
167020,81,81
167022,560,560
167014,458,458
167011,4895,4895
166007,7857,7857
166005,18751,18751
166008,35963,35963
167006,709,709
167008,854,854
167007,5717,5717
167009,608,608
164016,3340,3340
164014,82,82
164017,4594,4594
164018,1391,1391
199007,5077,5077
199053,2662,2662
199056,405,405
167028,208,208
199001,2788,2788
164020,41,41
167015,346,346
167012,6133,6133
167001,1423,1423
167013,0,0
167023,34,34
167025,88,88
167005,25,25
167003,167,167
167027,29,29
167010,1416,1416
167016,500,500
166010,198,198
166009,155,155
166011,275,275
199011,3008,3008
164015,4242,4242
199008,287,287
199006,158,158
164022,478,478
199009,144,144
199010,21,21
166004,2,2
Count of simulated events
MigrationEvent,1789
EducationEvent,57404
BirthEvent,41476
DivorceEvent,11006
MarriageEvent,27730
EmploymentEvent,63737
BirthDayEvent,4140228
RenovationEvent,1309339
MoveEvent,159117
LeaveParentsEvent,6271
LicenseEvent,142492
DeathEvent,15333
DemolitionEvent,1195
ConstructionEvent,21099
Year 2016
Age,Men,Women
0,21024,20115
1,21206,20105
2,21252,19904
3,20771,19774
4,20787,19636
5,20510,19181
6,31497,29650
7,48234,34449
8,33953,32400
9,36490,35539
10,31162,23460
11,30060,33070
12,37322,30349
13,27258,36203
14,30191,32696
15,26448,30947
16,27867,25716
17,30522,37492
18,33590,27471
19,31790,28961
20,28426,29430
21,29850,34240
22,28262,27655
23,33367,29981
24,30554,33418
25,40880,27087
26,33326,43163
27,35658,35994
28,36818,55914
29,37772,42295
30,34456,38556
31,41372,38171
32,44983,41593
33,63096,38318
34,43997,43452
35,33838,36506
36,36840,37208
37,40261,32489
38,32741,35563
39,34442,33251
40,35331,32551
41,32055,40854
42,36765,27913
43,31178,34133
44,31621,27793
45,28442,36209
46,28855,29593
47,28877,35419
48,22390,25775
49,28765,26152
50,23861,23112
51,22022,36297
52,22836,23419
53,23821,25092
54,22300,23348
55,20242,37724
56,18536,22006
57,28294,24000
58,19479,17823
59,19187,18419
60,15122,21419
61,12755,16772
62,14890,20627
63,14785,15847
64,13400,17174
65,10516,18257
66,7537,11631
67,14096,14032
68,14945,8656
69,15555,7047
70,7610,7125
71,5974,7460
72,4230,12109
73,4755,11567
74,5231,8819
75,4606,9704
76,4225,8060
77,3601,7681
78,2768,4834
79,2482,12574
80,2945,5938
81,2267,5030
82,2725,4774
83,1893,4613
84,1846,4119
85,1791,4324
86,1091,4024
87,1470,2125
88,1087,1959
89,596,2126
90,602,837
91,201,1153
92,282,812
93,234,504
94,63,488
